 #No_Constraint #No_Constraint #No_Constraint
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         444.92              6         372.04
         444.92              6         367.14
         444.92              6         355.16
         444.92              6         386.18
         444.92              6         477.21
         444.92              6         501.10
         444.92              6         149.25
         444.92              6         335.55
         444.92              6         503.47
         444.92              6         797.43
         444.92              6         323.91
         444.92              6         155.16
         444.92              6         358.34
         444.92              6         480.86
         444.92              6         194.28
         444.92              6         139.74
         444.92              6         365.61
         444.92              6         354.19
         444.92              6         273.43
         444.92              6         457.94
         444.92              6         232.16
         444.92              6         598.89
         444.92              6         293.70
         444.92              6         288.00
         444.92              6         410.36
         444.92              6         245.81
         444.92              6         214.29
         444.92              6         238.29
         444.92              6         364.08
         444.92              6         247.56
         444.92              6         262.05
         444.92              6         493.14
         444.92              6         345.50
         444.92              6         231.12
         444.92              6         196.41
         444.92              6         734.97
         444.92              6         455.16
         444.92              6         273.93
         444.92              6         503.49
         444.92              6         294.03
         444.92              6         297.35
         444.92              6         329.86
         444.92              6         176.68
         444.92              6         310.88
         444.92              6         460.30
         444.92              6         336.08
         444.92              6         347.27
         444.92              6         346.72
         444.92              6         431.99
         444.92              6         334.03
         444.92              6         238.60
         444.92              6         443.58
         444.92              6         212.77
         444.92              6         312.00
         444.92              6         274.61
         444.92              6         701.88
         444.92              6         246.26
         444.92              6         156.82
         444.92              6         570.46
         444.92              6         381.01
         444.92              6         427.29
         444.92              6         289.96
         444.92              6         200.40
         444.92              6         521.93
         444.92              6         148.66
         444.92              6         156.02
         444.92              6         394.27
         444.92              6         534.60
         444.92              6         418.05
         444.92              6         441.36
         444.92              6         259.58
         444.92              6         215.78
         444.92              6         392.76
         444.92              6         278.46
         444.92              6         125.45
         444.92              6         177.72
         444.92              6         285.69
         444.92              6         288.41
         444.92              6         390.59
         444.92              6         307.85
         444.92              6         183.70
         444.92              6         307.19
         444.92              6         333.59
         444.92              6         565.03
         444.92              6         146.88
         444.92              6         337.60
         444.92              6         413.53
         444.92              6         421.39
         444.92              6         401.07
         444.92              6         268.89
         444.92              6         351.74
         444.92              6         253.61
         444.92              6         315.97
         444.92              6         475.16
         444.92              6         132.23
         444.92              6         237.09
         444.92              6         262.51
         444.92              6         172.44
         444.92              6         219.60
         444.92              6         318.20
         444.92              6         138.81
         444.92              6         358.55
         444.92              6         235.84
         444.92              6         105.86
         444.92              6         284.10
         444.92              6         285.90
         444.92              6         151.08
         444.92              6         265.95
         444.92              6         213.63
         444.92              6         347.41
         444.92              6         387.72
         444.92              6         304.92
         444.92              6         298.01
         444.92              6         266.97
         444.92              6         326.62
         444.92              6         589.05
         444.92              6         143.61
         444.92              6         173.57
         444.92              6         419.74
         444.92              6         414.52
         444.92              6         208.31
         444.92              6         530.04
         444.92              6         437.83
         444.92              6         271.78
         444.92              6         350.70
         444.92              6         177.47
         444.92              6         364.95
         444.92              6         344.02
         444.92              6         300.09
         444.92              6         248.93
         444.92              6         317.43
         444.92              6         182.90
         444.92              6         425.22
         444.92              6         362.50
         444.92              6         398.03
         444.92              6         225.75
         444.92              6         241.57
         444.92              6         148.25
         444.92              6         205.71
         444.92              6         358.93
         444.92              6         389.27
         444.92              6         259.06
         444.92              6         180.74
         444.92              6         343.19
         444.92              6         552.71
         444.92              6         382.10
         444.92              6         366.58
         444.92              6         218.05
         444.92              6         364.48
         444.92              6         137.01
         444.92              6         200.27
         444.92              6         253.60
         444.92              6         339.10
         444.92              6         135.70
         444.92              6         209.84
         444.92              6         592.32
         444.92              6         228.66
         444.92              6         111.11
         444.92              6         298.58
         444.92              6         171.83
         444.92              6         290.79
         444.92              6         268.57
         444.92              6         213.83
         444.92              6         283.15
         444.92              6         496.57
         444.92              6         371.61
         444.92              6         644.23
         444.92              6         401.71
         444.92              6         388.53
         444.92              6         341.91
         444.92              6         290.33
         444.92              6         144.17
         444.92              6         133.73
         444.92              6         383.94
         444.92              6         410.67
         444.92              6         278.36
         444.92              6         366.53
         444.92              6         237.54
         444.92              6         310.07
         444.92              6         129.21
         444.92              6         338.36
         444.92              6         202.92
         444.92              6         354.63
         444.92              6         737.63
         444.92              6         239.18
         444.92              6         289.24
         444.92              6         253.05
         444.92              6         600.16
         444.92              6         284.71
         444.92              6         372.52
         444.92              6         249.66
         444.92              6         544.08
         444.92              6         155.23
         444.92              6         296.32
         444.92              6         590.86
         444.92              6         222.62
         444.92              6         212.44
         444.92              6         415.11
         444.92              6         207.13
         444.92              6         308.72
         444.92              6         318.09
         444.92              6         222.23
         444.92              6         211.62
         444.92              6         258.64
         444.92              6         365.84
         444.92              6         425.89
         444.92              6         174.03
         444.92              6         344.80
         444.92              6         308.07
         444.92              6         220.93
         444.92              6         335.70
         444.92              6         261.52
         444.92              6         148.61
         444.92              6         217.25
         444.92              6         261.45
         444.92              6         261.23
         444.92              6         271.79
