 #No_Constraint #No_Constraint #No_Constraint
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         127.12              3         218.08
         317.80              5         345.74
         211.87              4         314.05
         593.23              7         161.75
          21.19              1         442.32
         317.80              5         286.67
         211.87              4         397.86
         127.12              3         151.20
         211.87              4         544.95
         211.87              4         139.61
         211.87              4         273.87
         127.12              3         239.79
         211.87              4         167.95
         211.87              4         213.21
         127.12              3         150.93
         444.92              6         147.23
         317.80              5         209.48
         444.92              6         178.42
         211.87              4         697.93
         211.87              4         681.01
         127.12              3         702.26
         317.80              5         455.83
         211.87              4         291.41
         211.87              4         363.87
          21.19              1         368.45
          63.56              2         111.20
          63.56              2         294.82
         211.87              4         201.14
         211.87              4         291.27
         444.92              6         215.48
         211.87              4         323.05
         211.87              4         391.64
         593.23              7         345.32
          63.56              2         286.92
         762.73              8         414.67
         317.80              5         218.65
          21.19              1         167.19
         211.87              4         156.20
           0.00              0         200.56
         211.87              4         513.10
         127.12              3         532.88
          63.56              2         216.98
         593.23              7         295.72
           0.00              0         497.66
         211.87              4         235.44
          21.19              1         223.94
          21.19              1         213.79
          63.56              2         198.51
         317.80              5         367.77
         127.12              3         428.37
         211.87              4         411.40
          63.56              2         284.16
         127.12              3         284.26
        1398.33             11         131.75
          63.56              2         189.92
         444.92              6         191.29
         317.80              5         439.80
         317.80              5         143.27
         593.23              7         302.49
        1165.28             10         181.93
         762.73              8         498.13
          21.19              1         496.99
         211.87              4         279.95
         317.80              5         458.83
         211.87              4         250.16
         762.73              8         132.70
          63.56              2         136.01
          21.19              1         140.69
         444.92              6         313.53
          63.56              2         234.26
         317.80              5         216.16
         317.80              5         209.74
          21.19              1         273.29
         444.92              6         250.80
          63.56              2         347.63
         211.87              4         455.39
         127.12              3         289.77
         762.73              8         197.63
         444.92              6         633.33
         211.87              4         529.35
         211.87              4         351.43
          63.56              2         272.27
         953.41              9         530.75
          21.19              1         196.72
         762.73              8         319.58
        1165.28             10         180.30
         211.87              4         202.55
         127.12              3         350.43
         211.87              4         329.28
         317.80              5         254.24
         444.92              6         423.74
          63.56              2         385.28
          63.56              2         305.47
          63.56              2         272.29
          63.56              2         578.38
         211.87              4         554.33
         444.92              6         243.20
          63.56              2         124.58
         593.23              7         337.76
         317.80              5         261.15
         593.23              7         172.45
         127.12              3         421.93
         127.12              3         348.44
         762.73              8         367.70
         762.73              8         339.96
         762.73              8          83.87
          63.56              2         451.03
          63.56              2         688.95
          63.56              2         431.80
         211.87              4         513.43
           0.00              0         321.02
         444.92              6         163.32
         444.92              6         411.18
          21.19              1         140.00
         762.73              8         460.03
         593.23              7         269.11
         127.12              3         192.49
         444.92              6         224.82
         444.92              6         218.76
         127.12              3         493.47
          21.19              1         248.52
         317.80              5         264.33
         317.80              5         314.53
         127.12              3         318.70
         211.87              4         421.24
         211.87              4         312.16
          63.56              2         504.84
          63.56              2         260.05
         127.12              3         264.57
         593.23              7         504.31
         317.80              5         256.57
         317.80              5         417.85
          21.19              1         678.22
          63.56              2         360.33
           0.00              0         358.39
         127.12              3         268.33
         127.12              3         498.65
         593.23              7         391.93
          21.19              1         215.76
         127.12              3         206.62
          63.56              2         398.80
         127.12              3         171.46
         444.92              6         336.26
         127.12              3         346.52
        1165.28             10         248.97
         762.73              8         166.72
          63.56              2         198.25
         211.87              4         271.00
         444.92              6         258.38
         444.92              6         514.21
         317.80              5         149.31
          63.56              2         125.26
         593.23              7         494.18
          21.19              1          89.38
         127.12              3         465.87
          21.19              1         350.16
         317.80              5         190.43
         127.12              3         141.01
         211.87              4         444.25
          63.56              2         281.35
         444.92              6         309.45
         444.92              6         335.04
         127.12              3         303.78
         211.87              4         398.78
         211.87              4         450.59
         317.80              5         196.26
         211.87              4         394.79
         444.92              6         162.10
         211.87              4         331.44
         211.87              4         364.27
         444.92              6         440.15
         762.73              8         195.45
          63.56              2         408.40
         127.12              3         344.50
         593.23              7         190.22
         211.87              4         277.74
         211.87              4         331.30
         444.92              6         184.17
         127.12              3         378.55
          21.19              1         501.46
          63.56              2         261.93
          63.56              2         274.84
         317.80              5         266.91
         444.92              6         165.44
         127.12              3         269.61
         762.73              8         277.23
         127.12              3         132.23
         317.80              5         256.68
         593.23              7         484.54
          21.19              1         267.77
         211.87              4         350.64
         317.80              5          97.09
         593.23              7         300.66
         953.41              9         130.91
         127.12              3         272.55
         317.80              5         131.18
         317.80              5         366.81
          21.19              1         279.57
          63.56              2         219.52
         211.87              4         238.78
         317.80              5         272.71
          21.19              1         434.78
         211.87              4         190.09
         211.87              4         194.80
          63.56              2         190.68
         444.92              6         386.41
        1398.33             11         276.49
          21.19              1         387.19
          21.19              1         361.97
         211.87              4         267.03
         211.87              4         238.05
         762.73              8         120.23
         127.12              3         226.94
         317.80              5         240.34
         444.92              6         187.98
          21.19              1         673.07
         317.80              5         476.34
        1165.28             10         284.38
         211.87              4         500.40
         211.87              4         522.00
         211.87              4         138.09
         211.87              4         210.76
         762.73              8         514.93
          63.56              2         228.58
         127.12              3         255.01
          63.56              2         155.79
         593.23              7         195.48
          21.19              1         530.19
         762.73              8         211.79
         127.12              3         170.45
         953.41              9         421.10
          63.56              2         597.80
         593.23              7         235.60
         317.80              5         313.90
         127.12              3         439.45
         127.12              3         414.66
         317.80              5         434.72
          21.19              1         205.72
         211.87              4         389.40
         317.80              5         341.98
          63.56              2         136.48
         127.12              3         383.25
         127.12              3         502.36
         127.12              3         177.81
         211.87              4         461.51
         211.87              4         474.61
          21.19              1         161.71
        1165.28             10         227.97
         317.80              5         394.88
          63.56              2         284.73
         444.92              6         425.49
         762.73              8         241.83
          63.56              2         308.10
         127.12              3         314.00
         211.87              4         240.51
         444.92              6         275.45
          63.56              2         254.40
         127.12              3         261.12
          63.56              2         284.87
         593.23              7         279.54
         444.92              6         303.97
        1398.33             11         363.88
         317.80              5         172.24
         762.73              8         257.99
          63.56              2         248.86
        1398.33             11         472.35
        1165.28             10         279.79
         593.23              7         363.15
        1652.57             12         455.81
         127.12              3         291.33
          63.56              2         137.82
         444.92              6         280.85
         317.80              5          98.80
         317.80              5         209.08
         127.12              3         150.88
          63.56              2         246.30
         127.12              3         295.84
         211.87              4         414.79
          63.56              2         461.22
          21.19              1         307.99
         317.80              5         355.22
         762.73              8         276.64
         211.87              4         548.76
         211.87              4         192.57
          63.56              2         256.56
         127.12              3         196.77
         211.87              4         348.01
           0.00              0         347.60
          63.56              2         642.72
         317.80              5          94.51
         211.87              4         269.87
         127.12              3         262.53
         317.80              5         184.25
         211.87              4         392.48
          21.19              1         112.83
          21.19              1         209.56
         127.12              3         318.32
          63.56              2         297.21
         444.92              6         449.11
          21.19              1         385.56
         127.12              3         431.14
          63.56              2         419.24
         127.12              3         328.24
         127.12              3         218.97
         317.80              5         389.78
          63.56              2         146.85
         127.12              3         376.50
          63.56              2         109.20
         211.87              4         671.23
         211.87              4         550.56
         593.23              7         268.30
         444.92              6         195.20
         317.80              5         254.13
         593.23              7         330.05
         211.87              4         248.67
         444.92              6         228.31
         762.73              8         380.14
         953.41              9         293.62
         444.92              6         368.79
           0.00              0         117.03
         444.92              6         350.62
           0.00              0         348.73
          63.56              2         388.94
         317.80              5         288.30
         211.87              4         201.79
         211.87              4         406.36
          21.19              1         196.24
          63.56              2         158.01
         593.23              7         292.97
         317.80              5         282.24
         317.80              5         476.28
         127.12              3         182.74
         127.12              3         475.59
         317.80              5         416.64
         953.41              9         346.42
         127.12              3         460.49
         211.87              4         333.99
           0.00              0         469.46
         211.87              4         373.89
         127.12              3         378.72
         127.12              3         227.70
         593.23              7         333.23
          63.56              2         186.66
         953.41              9         291.36
         127.12              3         178.33
         953.41              9         288.37
         211.87              4         360.20
         127.12              3         249.55
         127.12              3         493.93
         211.87              4         277.67
         211.87              4         203.52
        1398.33             11         175.47
         953.41              9         537.00
         444.92              6         357.37
         127.12              3         698.36
         444.92              6         249.09
         444.92              6         198.44
         127.12              3         539.06
          21.19              1         530.13
         593.23              7         152.05
          63.56              2         301.93
         127.12              3         281.18
          21.19              1         287.72
         953.41              9         231.97
         211.87              4         607.51
          21.19              1         100.59
         444.92              6         248.74
         317.80              5         320.97
          21.19              1         314.74
          21.19              1         354.79
         317.80              5         195.14
          21.19              1         219.85
         127.12              3         437.82
         317.80              5         143.17
          63.56              2         367.17
         127.12              3         496.29
         211.87              4         384.16
          21.19              1         561.65
         444.92              6         149.62
         211.87              4         357.05
         127.12              3         371.53
         127.12              3         185.64
          63.56              2         385.15
          63.56              2         536.18
         317.80              5         214.82
         593.23              7         372.41
         762.73              8         165.29
         444.92              6         175.62
          21.19              1         497.09
         211.87              4         306.38
         211.87              4         166.86
         444.92              6         245.36
         593.23              7         418.64
         127.12              3         354.13
         127.12              3         360.18
        1165.28             10         227.34
         211.87              4         495.31
         211.87              4         620.30
          63.56              2         202.98
         444.92              6         241.04
        1398.33             11         258.16
          63.56              2         228.52
         211.87              4         250.65
         127.12              3         489.78
         317.80              5         296.91
         317.80              5         443.99
           0.00              0         188.70
         211.87              4         466.25
         317.80              5         240.43
         127.12              3         526.40
         444.92              6         332.07
         211.87              4         343.53
         211.87              4         267.47
          21.19              1         423.81
         317.80              5         458.83
         317.80              5         358.68
         127.12              3         326.80
          63.56              2         384.69
         211.87              4         459.44
         317.80              5         177.35
         444.92              6         282.67
         211.87              4         324.47
         211.87              4         268.22
          63.56              2         373.23
         444.92              6         434.01
         762.73              8         328.23
          63.56              2         364.06
          63.56              2         307.53
         127.12              3         431.68
          21.19              1         515.76
         444.92              6         154.98
         762.73              8         164.73
          21.19              1         627.79
         444.92              6         403.02
         127.12              3         137.53
         444.92              6         173.72
           0.00              0         388.82
         211.87              4         458.03
          63.56              2         189.00
         444.92              6         331.75
         211.87              4         241.85
         593.23              7         410.12
         127.12              3         243.01
         953.41              9         807.82
         211.87              4         256.67
         593.23              7         504.55
          21.19              1         260.66
         127.12              3         201.69
         593.23              7         339.76
         211.87              4         456.95
         317.80              5         288.64
         127.12              3         546.77
         127.12              3         149.65
         127.12              3         183.32
          21.19              1         436.61
         593.23              7         534.73
          21.19              1         290.84
          63.56              2         463.46
         127.12              3         170.82
         211.87              4         591.03
         593.23              7         127.31
          21.19              1         134.34
         762.73              8         124.04
         211.87              4         199.80
         127.12              3         127.03
          63.56              2         242.02
         211.87              4         383.22
         127.12              3         311.07
         211.87              4         372.63
         762.73              8         200.84
         317.80              5         387.06
          63.56              2         386.17
         444.92              6         225.36
        1165.28             10         281.43
          21.19              1         220.39
         211.87              4         397.67
          63.56              2         282.10
         317.80              5         268.18
         211.87              4         160.87
         317.80              5         237.96
         211.87              4         606.23
         444.92              6         442.48
          21.19              1         241.50
         127.12              3         287.61
         444.92              6         382.06
         127.12              3         255.41
          21.19              1         259.89
         317.80              5         173.22
         211.87              4         410.37
         127.12              3         365.93
         211.87              4         486.75
         444.92              6         234.87
          21.19              1         124.29
         211.87              4         229.95
         127.12              3         422.68
         444.92              6         277.65
         211.87              4         360.65
          63.56              2         349.01
         317.80              5         185.15
          63.56              2         175.85
          21.19              1         526.53
         317.80              5         765.20
         444.92              6         441.57
         593.23              7         523.84
          63.56              2         467.35
          21.19              1         386.83
        1398.33             11         561.71
          63.56              2          85.23
         127.12              3         207.73
          63.56              2         322.09
         127.12              3         308.56
         593.23              7         232.43
          21.19              1         616.20
         762.73              8         203.91
          63.56              2         139.27
         127.12              3         260.47
         317.80              5         268.16
         127.12              3         362.44
           0.00              0         682.84
         127.12              3         511.65
         211.87              4         396.50
         317.80              5         314.62
          63.56              2         263.55
         317.80              5         215.26
          21.19              1         272.13
          21.19              1         230.92
          21.19              1         236.74
         444.92              6         156.27
         127.12              3         679.10
         953.41              9         201.31
         317.80              5         208.31
           0.00              0         519.66
         317.80              5         389.38
          63.56              2         136.67
         444.92              6         257.73
         211.87              4         243.98
         211.87              4         331.06
         317.80              5         391.06
         444.92              6         226.28
         444.92              6         512.90
         127.12              3         282.15
         593.23              7         176.38
         127.12              3         379.38
          21.19              1         430.81
         953.41              9         374.03
          63.56              2         214.21
          63.56              2         484.78
         211.87              4         175.58
         211.87              4         256.92
         593.23              7         194.23
         127.12              3         569.22
         211.87              4         348.30
          63.56              2         349.05
          63.56              2         299.06
          21.19              1         349.69
         127.12              3         257.40
         127.12              3         598.98
          63.56              2         341.26
          21.19              1         349.89
         593.23              7         159.94
         211.87              4         193.99
          63.56              2         320.96
         762.73              8         416.76
         127.12              3         432.95
          63.56              2         242.95
        1165.28             10         206.80
         211.87              4         556.20
        1398.33             11         368.28
         211.87              4         375.37
         317.80              5         587.86
         211.87              4         521.36
         127.12              3         187.96
          63.56              2         284.94
         444.92              6         265.09
         762.73              8         228.56
         762.73              8         128.48
         317.80              5         295.20
         127.12              3         466.88
         127.12              3         243.03
          63.56              2         178.97
         762.73              8         332.58
         317.80              5         377.00
          21.19              1         240.76
          63.56              2         481.24
          21.19              1         334.74
         127.12              3         271.30
          63.56              2         433.26
          21.19              1         575.34
           0.00              0          80.34
         593.23              7         360.12
         211.87              4         255.85
        1165.28             10         223.10
          63.56              2         284.15
         317.80              5         176.20
         444.92              6         233.34
         127.12              3         224.94
         444.92              6         167.68
         127.12              3         198.55
         953.41              9         181.93
         211.87              4         301.78
         127.12              3         334.83
          21.19              1         415.44
         211.87              4         251.37
         127.12              3         240.63
         317.80              5         550.90
         444.92              6         187.49
           0.00              0         443.48
         127.12              3         140.48
         444.92              6         437.80
         127.12              3         684.76
         211.87              4         245.14
         953.41              9         371.56
         317.80              5         206.12
          63.56              2         116.61
         211.87              4         262.80
         211.87              4         140.64
         127.12              3         100.98
          63.56              2         297.99
         211.87              4         182.50
          21.19              1         112.64
          21.19              1         121.73
          63.56              2         488.59
          63.56              2         131.07
         444.92              6         249.77
         317.80              5         177.78
          63.56              2         240.80
          63.56              2         171.94
         211.87              4         159.84
          63.56              2         366.44
         211.87              4         237.14
         317.80              5         573.34
         953.41              9         274.81
         762.73              8         152.69
          21.19              1         406.70
         127.12              3         129.15
          63.56              2         361.77
          63.56              2         572.73
         127.12              3         375.64
         211.87              4         325.27
          21.19              1         149.69
          21.19              1         326.59
         211.87              4         295.18
         593.23              7         199.62
         211.87              4         221.32
        1165.28             10         306.31
          63.56              2         344.84
         593.23              7         350.89
         127.12              3         358.29
        1165.28             10         282.63
         127.12              3         319.57
         593.23              7         649.86
         127.12              3         337.76
           0.00              0         217.88
         211.87              4         394.23
         444.92              6         243.47
         127.12              3         287.24
         211.87              4         215.31
         444.92              6         589.56
         127.12              3         443.61
         593.23              7         160.32
         953.41              9         242.07
         127.12              3         338.37
          63.56              2         317.89
          21.19              1         331.91
         127.12              3         234.58
           0.00              0         174.33
         762.73              8         257.46
         211.87              4         349.72
         317.80              5         276.26
         593.23              7         266.77
         127.12              3         322.75
         317.80              5         623.88
         127.12              3         460.13
         317.80              5         390.27
         127.12              3         378.37
         317.80              5         175.30
         317.80              5         295.94
         317.80              5         293.08
          21.19              1         319.50
         762.73              8         199.48
         444.92              6         332.89
          63.56              2         143.71
          21.19              1         282.41
         211.87              4         175.63
         211.87              4         209.97
         593.23              7         530.78
         127.12              3         257.92
         127.12              3          99.56
         317.80              5         319.58
         127.12              3         265.17
         211.87              4         465.60
         211.87              4         223.65
         444.92              6         117.06
         211.87              4         253.29
         762.73              8         269.12
          21.19              1         435.86
          63.56              2         211.08
         444.92              6         383.89
          21.19              1         425.33
          21.19              1         135.13
         317.80              5         143.10
         127.12              3         360.94
         444.92              6         340.48
         317.80              5         275.44
         762.73              8         475.98
         127.12              3         302.14
         444.92              6         382.65
         317.80              5         286.21
         127.12              3         196.88
         317.80              5         366.90
         317.80              5         414.85
         127.12              3         269.32
         127.12              3         113.63
         953.41              9         422.52
         211.87              4         492.30
          63.56              2         455.74
        1165.28             10         409.23
          63.56              2         135.68
         444.92              6         239.47
         593.23              7         149.83
        1398.33             11         185.43
          63.56              2         669.72
         317.80              5         186.49
          21.19              1         345.20
         317.80              5         180.24
          63.56              2         305.18
         211.87              4         501.60
          21.19              1         405.56
         211.87              4         397.18
         127.12              3         221.20
         127.12              3         396.71
         762.73              8         403.18
         317.80              5         402.57
         444.92              6         286.77
         211.87              4         257.57
        1652.57             12         273.12
         211.87              4         219.23
           0.00              0          98.47
         444.92              6         352.41
         593.23              7         540.95
          21.19              1         136.38
          21.19              1         180.91
         317.80              5         324.52
         127.12              3         305.22
          63.56              2         404.64
         211.87              4         189.13
         127.12              3         105.05
         593.23              7         485.12
         211.87              4         345.25
         317.80              5         396.15
         444.92              6         322.82
         127.12              3         388.71
          63.56              2         370.06
         444.92              6         162.41
          63.56              2         403.98
         444.92              6         609.83
         444.92              6         231.37
         317.80              5         504.93
          21.19              1         300.44
         211.87              4         353.21
          21.19              1         107.98
         127.12              3         250.00
         127.12              3         465.56
          21.19              1         636.32
         444.92              6         418.16
          21.19              1         249.90
          63.56              2         330.51
          63.56              2         313.49
         444.92              6         108.87
         127.12              3         124.60
         444.92              6         270.51
          63.56              2         112.93
         127.12              3         142.24
          63.56              2         280.14
         127.12              3         408.83
         127.12              3         325.53
         593.23              7          94.12
         953.41              9         238.46
          21.19              1         405.95
         211.87              4         133.37
          63.56              2         464.09
        1398.33             11         245.80
         211.87              4         172.26
          63.56              2         354.50
         127.12              3         151.77
         593.23              7         250.45
         127.12              3         213.58
          63.56              2         234.46
          63.56              2         276.61
         211.87              4         310.19
         211.87              4         393.90
         762.73              8         243.93
         317.80              5         251.83
         593.23              7         456.39
         444.92              6         215.24
          63.56              2         371.21
         593.23              7         374.77
         211.87              4         176.65
          63.56              2         157.96
         444.92              6         353.61
          63.56              2         346.56
         317.80              5         198.33
         762.73              8         427.93
         127.12              3         329.81
         317.80              5         206.91
         211.87              4         233.66
          63.56              2         433.80
         211.87              4         289.13
         127.12              3         358.72
         127.12              3         166.35
        1652.57             12         518.12
         127.12              3         218.74
          21.19              1         372.98
          63.56              2         274.77
           0.00              0         233.16
          63.56              2         149.69
          63.56              2         152.18
          21.19              1         426.90
         444.92              6         412.31
         317.80              5          84.23
         444.92              6         378.59
         317.80              5         268.00
         211.87              4         240.29
         593.23              7         350.53
         953.41              9         274.77
         593.23              7         278.61
           0.00              0         373.99
         762.73              8         284.68
         317.80              5         274.70
         211.87              4         327.31
          63.56              2         320.86
         953.41              9         285.87
         211.87              4         277.94
         317.80              5         329.72
         211.87              4         200.93
         211.87              4         281.71
         127.12              3         258.17
          63.56              2         300.63
         593.23              7         608.94
         444.92              6         158.04
         127.12              3         219.52
         317.80              5         317.11
         317.80              5         406.89
         211.87              4         466.69
         211.87              4         439.32
          63.56              2         522.90
         127.12              3         180.67
         211.87              4         146.49
          63.56              2         268.99
         211.87              4         627.90
         762.73              8         415.60
         211.87              4         212.34
          63.56              2         310.39
         593.23              7         234.37
          21.19              1         241.89
          21.19              1         295.73
         953.41              9         200.57
          63.56              2         178.13
         127.12              3         193.24
          63.56              2         284.47
         317.80              5         109.98
         444.92              6         307.56
         953.41              9         465.13
          63.56              2         302.40
         444.92              6         625.71
         211.87              4         251.04
         444.92              6         294.92
          63.56              2         215.89
         317.80              5         487.05
         211.87              4         248.00
         127.12              3         199.79
         762.73              8         270.42
         127.12              3         402.17
         127.12              3         436.73
         211.87              4         469.55
         317.80              5         297.36
          21.19              1         353.55
         317.80              5         447.92
         127.12              3         407.36
         211.87              4         202.46
         953.41              9         275.35
         444.92              6         372.04
         953.41              9         390.70
          63.56              2         222.29
         444.92              6         367.14
         211.87              4         399.88
          63.56              2         521.19
         211.87              4         278.99
         593.23              7         291.97
         211.87              4         236.30
          63.56              2         265.05
         211.87              4         269.08
         317.80              5         176.27
         593.23              7         279.53
        1165.28             10         219.43
          63.56              2         446.24
         762.73              8         417.42
         127.12              3         406.31
         211.87              4         348.56
         317.80              5         278.60
         593.23              7         325.89
         127.12              3         244.30
         317.80              5         273.73
         317.80              5         336.61
          21.19              1         384.66
         444.92              6         355.16
          63.56              2         319.47
         127.12              3         155.93
          63.56              2         362.60
         317.80              5         439.23
         211.87              4         285.23
         127.12              3         469.45
        1165.28             10         482.86
        1398.33             11         229.16
         317.80              5         354.49
         593.23              7         204.27
          21.19              1         207.54
         593.23              7         264.63
         211.87              4         199.00
         211.87              4         315.27
          21.19              1         171.52
         444.92              6         191.81
         211.87              4         524.80
         127.12              3         266.59
         762.73              8         194.64
         127.12              3         246.73
        1165.28             10         359.58
           0.00              0         228.09
         211.87              4         393.67
          21.19              1         414.68
         127.12              3         185.08
         317.80              5         191.64
         317.80              5         283.74
          63.56              2         220.83
          21.19              1         592.33
         127.12              3         159.53
          63.56              2         182.81
         593.23              7         218.91
          21.19              1         377.11
         211.87              4         273.66
         317.80              5         347.52
          63.56              2         219.92
         444.92              6         477.21
          21.19              1         183.65
         211.87              4         325.61
         211.87              4         377.82
          63.56              2         526.61
          63.56              2         211.35
         444.92              6         501.10
         317.80              5         177.17
         317.80              5         281.61
         211.87              4         358.43
         211.87              4         172.32
         444.92              6         149.25
         211.87              4         577.25
         317.80              5         339.32
         211.87              4         451.54
         444.92              6         335.55
         317.80              5         358.88
         211.87              4         238.37
          21.19              1         522.61
         444.92              6         503.47
         317.80              5         221.45
         593.23              7         341.38
         317.80              5         195.88
          63.56              2         402.71
         317.80              5         135.14
         444.92              6         155.16
         762.73              8         340.59
         593.23              7         230.25
         317.80              5         470.97
          63.56              2         119.15
          63.56              2         168.38
         953.41              9         429.64
        1165.28             10         104.11
        1165.28             10         233.86
         593.23              7         378.91
         127.12              3         166.81
          63.56              2         402.52
         211.87              4         399.58
         127.12              3         459.95
         211.87              4         242.26
         317.80              5         457.88
         762.73              8         194.78
         127.12              3         298.01
         211.87              4         199.55
         593.23              7         243.28
         762.73              8         147.05
          21.19              1         348.95
          63.56              2         321.83
          21.19              1         258.08
         317.80              5         287.96
         127.12              3         300.60
         317.80              5         168.44
