 #No_Constraint #No_Constraint #No_Constraint
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         211.87              4         262.61
         211.87              4         523.28
         211.87              4         573.34
         211.87              4         159.42
         211.87              4         254.22
         211.87              4         469.17
         211.87              4         206.22
         211.87              4         227.14
         211.87              4         349.70
         211.87              4         455.46
         211.87              4         366.52
         211.87              4         271.32
         211.87              4         431.61
         211.87              4         402.62
         211.87              4         387.88
         211.87              4         231.48
         211.87              4         352.28
         211.87              4         166.38
         211.87              4         190.58
         211.87              4         329.49
         211.87              4         449.73
         211.87              4         131.50
         211.87              4         374.39
         211.87              4         513.33
         211.87              4         435.74
         211.87              4         165.55
         211.87              4         214.96
         211.87              4         234.86
         211.87              4         168.35
         211.87              4         180.76
         211.87              4         513.91
         211.87              4         545.30
         211.87              4         240.16
         211.87              4         566.43
         211.87              4         878.15
         211.87              4         229.63
         211.87              4         338.69
         211.87              4         300.00
         211.87              4         136.84
         211.87              4         790.88
         211.87              4         519.87
         211.87              4         234.85
         211.87              4         207.03
         211.87              4         155.18
         211.87              4         387.37
         211.87              4         255.21
         211.87              4         310.28
         211.87              4         206.50
         211.87              4         452.56
         211.87              4         321.08
         211.87              4         565.12
         211.87              4         408.28
         211.87              4         326.23
         211.87              4         272.86
         211.87              4         321.24
         211.87              4         141.79
         211.87              4         408.03
         211.87              4         126.97
         211.87              4         209.71
         211.87              4         359.25
         211.87              4         336.68
         211.87              4         435.55
         211.87              4         405.41
         211.87              4         584.76
         211.87              4          64.50
         211.87              4         439.68
         211.87              4         191.67
         211.87              4         374.00
         211.87              4         507.09
         211.87              4         366.53
         211.87              4         211.99
         211.87              4         472.77
         211.87              4         334.75
         211.87              4         387.47
         211.87              4         211.15
         211.87              4         421.16
         211.87              4         223.38
         211.87              4         444.78
         211.87              4         294.46
         211.87              4         228.96
         211.87              4         186.98
         211.87              4         435.26
         211.87              4         165.58
         211.87              4         419.81
         211.87              4         267.62
         211.87              4         112.97
         211.87              4         250.91
         211.87              4         354.02
         211.87              4         321.01
         211.87              4         468.98
         211.87              4         436.92
         211.87              4         315.81
         211.87              4         326.26
         211.87              4         406.78
         211.87              4         277.69
         211.87              4         561.34
         211.87              4         257.15
         211.87              4         314.34
         211.87              4         282.81
         211.87              4         230.04
         211.87              4         493.22
         211.87              4         301.01
         211.87              4         214.53
         211.87              4         153.01
         211.87              4         422.18
         211.87              4         508.17
         211.87              4         252.66
         211.87              4         283.20
         211.87              4         214.21
         211.87              4         570.44
         211.87              4         195.72
         211.87              4         293.73
         211.87              4         219.46
         211.87              4         310.06
         211.87              4         265.42
         211.87              4         448.86
         211.87              4         346.64
         211.87              4         214.99
         211.87              4         322.22
         211.87              4         371.38
         211.87              4         149.28
         211.87              4         211.67
         211.87              4         114.08
         211.87              4         875.35
         211.87              4          87.92
         211.87              4         254.12
         211.87              4         313.38
         211.87              4         384.99
         211.87              4         334.17
         211.87              4         357.52
         211.87              4         216.46
         211.87              4         244.72
         211.87              4         592.32
         211.87              4         404.74
         211.87              4         295.45
         211.87              4         301.19
         211.87              4         538.61
         211.87              4         283.35
         211.87              4         271.21
         211.87              4         360.81
         211.87              4         180.85
         211.87              4         167.76
         211.87              4         526.32
         211.87              4         204.80
         211.87              4         401.01
         211.87              4         416.01
         211.87              4         361.09
         211.87              4         266.69
         211.87              4         517.87
         211.87              4         437.78
         211.87              4         382.41
         211.87              4         287.58
         211.87              4         436.88
         211.87              4         455.21
         211.87              4         100.41
         211.87              4         429.32
         211.87              4         343.49
         211.87              4         144.14
         211.87              4         438.47
         211.87              4         208.96
         211.87              4         229.72
         211.87              4         172.14
         211.87              4         177.50
         211.87              4         199.79
         211.87              4         225.53
         211.87              4         307.36
         211.87              4         140.16
         211.87              4         274.21
         211.87              4         250.40
         211.87              4         260.22
         211.87              4         169.02
         211.87              4         350.47
         211.87              4         316.13
         211.87              4         237.28
         211.87              4         286.71
         211.87              4         151.24
         211.87              4         254.88
         211.87              4         491.05
         211.87              4         180.18
         211.87              4         265.42
         211.87              4         578.88
         211.87              4         142.78
         211.87              4         410.64
         211.87              4         458.86
         211.87              4         600.46
         211.87              4         290.36
         211.87              4         174.16
         211.87              4         191.64
         211.87              4         205.00
         211.87              4         229.38
         211.87              4         322.53
         211.87              4         244.04
         211.87              4         267.25
         211.87              4         301.94
         211.87              4         457.29
         211.87              4         171.84
         211.87              4         445.88
         211.87              4         174.84
         211.87              4         348.71
         211.87              4         530.60
         211.87              4         672.53
         211.87              4         248.19
         211.87              4         523.38
         211.87              4         439.73
         211.87              4         361.90
         211.87              4         312.88
         211.87              4         423.57
         211.87              4         211.47
         211.87              4         194.13
         211.87              4         355.57
         211.87              4          69.82
         211.87              4         381.98
         211.87              4         227.10
         211.87              4         214.53
         211.87              4         233.09
         211.87              4         515.04
         211.87              4         204.24
         211.87              4         458.02
         211.87              4          98.52
         211.87              4         332.96
         211.87              4         219.38
         211.87              4         397.51
         211.87              4         252.92
         211.87              4         274.89
         211.87              4         412.93
         211.87              4         271.74
         211.87              4         274.11
         211.87              4         247.17
         211.87              4         167.02
         211.87              4         181.90
         211.87              4         534.67
         211.87              4         294.19
         211.87              4         369.04
         211.87              4         468.22
         211.87              4         150.54
         211.87              4         279.83
         211.87              4         226.80
         211.87              4         164.86
         211.87              4         243.79
         211.87              4         258.13
         211.87              4         151.45
         211.87              4         195.08
         211.87              4         742.33
         211.87              4         217.80
         211.87              4         489.61
         211.87              4         379.40
         211.87              4         275.74
         211.87              4         445.89
         211.87              4         447.30
         211.87              4         375.42
         211.87              4         480.54
         211.87              4         100.71
         211.87              4         243.69
         211.87              4         194.43
         211.87              4         210.53
         211.87              4         315.91
         211.87              4         212.44
         211.87              4         290.28
         211.87              4         514.23
         211.87              4         329.32
         211.87              4         258.19
         211.87              4         305.87
         211.87              4         220.76
         211.87              4         160.42
         211.87              4         391.29
         211.87              4         528.91
         211.87              4         317.87
         211.87              4         362.03
         211.87              4         229.14
         211.87              4         243.83
         211.87              4         361.37
         211.87              4         216.92
         211.87              4         255.29
         211.87              4         306.07
         211.87              4         188.63
         211.87              4         227.26
         211.87              4         618.29
         211.87              4         166.54
         211.87              4         496.31
         211.87              4         263.75
         211.87              4         377.96
         211.87              4         181.65
         211.87              4         359.31
         211.87              4         445.64
         211.87              4         638.61
         211.87              4         302.42
         211.87              4         344.43
         211.87              4         207.39
         211.87              4         448.90
         211.87              4         346.69
         211.87              4         333.34
         211.87              4         347.65
         211.87              4         158.27
         211.87              4         425.11
         211.87              4         198.50
         211.87              4         309.66
         211.87              4         518.54
         211.87              4         251.83
         211.87              4         134.17
         211.87              4         155.19
         211.87              4         359.53
         211.87              4         378.14
         211.87              4         185.58
         211.87              4         196.47
         211.87              4         159.65
         211.87              4         271.56
         211.87              4         237.87
         211.87              4         376.59
         211.87              4         262.77
         211.87              4         178.20
         211.87              4         312.96
         211.87              4         248.74
         211.87              4         135.49
         211.87              4         285.16
         211.87              4         235.15
         211.87              4         261.07
         211.87              4         234.10
         211.87              4         267.12
         211.87              4         265.29
         211.87              4         497.46
         211.87              4         543.50
         211.87              4         189.45
         211.87              4         646.52
         211.87              4         298.68
         211.87              4         184.72
         211.87              4         272.53
         211.87              4         232.05
         211.87              4         543.77
         211.87              4         401.96
         211.87              4         158.13
         211.87              4         303.34
         211.87              4         164.91
         211.87              4         175.36
         211.87              4         284.03
         211.87              4         171.07
         211.87              4        1010.91
         211.87              4         300.65
         211.87              4         428.12
         211.87              4         310.03
         211.87              4         331.22
         211.87              4         179.59
         211.87              4         277.48
         211.87              4         372.11
         211.87              4         469.08
         211.87              4         554.70
         211.87              4         470.18
         211.87              4         160.60
         211.87              4         270.14
         211.87              4         302.25
         211.87              4         116.88
         211.87              4         195.41
         211.87              4         373.82
         211.87              4         654.82
         211.87              4         353.63
         211.87              4         255.75
         211.87              4         299.94
         211.87              4         448.29
         211.87              4         568.34
         211.87              4         601.41
         211.87              4         154.58
         211.87              4         200.82
         211.87              4         250.64
         211.87              4         332.03
         211.87              4         281.62
         211.87              4         276.76
         211.87              4         280.76
         211.87              4         167.76
         211.87              4         212.69
         211.87              4         267.05
         211.87              4         470.24
         211.87              4         269.60
         211.87              4         264.57
         211.87              4         183.75
         211.87              4         350.96
         211.87              4         197.57
         211.87              4         264.69
         211.87              4         550.27
         211.87              4         519.96
         211.87              4         178.94
         211.87              4         360.12
         211.87              4         323.68
         211.87              4         344.39
         211.87              4         303.25
         211.87              4         238.30
         211.87              4         271.31
         211.87              4         464.21
         211.87              4         370.26
         211.87              4         306.91
