   #Hard_on_HCl   #Hard_on_HCl   #Hard_on_HCl
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         127.12              3         268.33
         593.23              7         391.93
          21.19              1         215.76
         127.12              3         346.52
        1165.28             10         248.97
          63.56              2         198.25
         211.87              4         271.00
         317.80              5         205.38
         211.87              4         213.20
          21.19              1         416.19
         593.23              7         538.48
         127.12              3         452.54
          21.19              1         316.91
         211.87              4         293.73
         127.12              3         407.70
         211.87              4         444.25
         211.87              4         398.78
         762.73              8         195.45
         762.73              8         430.11
         444.92              6         402.68
          63.56              2         208.85
         211.87              4         428.75
          63.56              2         182.03
         211.87              4         295.77
         317.80              5         528.47
         593.23              7         259.56
         127.12              3         344.50
         211.87              4         277.74
         211.87              4         331.30
         127.12              3         269.61
         317.80              5         366.81
         317.80              5         272.71
         211.87              4         190.09
          63.56              2         190.68
         127.12              3         226.94
         444.92              6         187.98
           0.00              0         373.10
          21.19              1         545.26
          63.56              2         364.21
         444.92              6         214.78
         211.87              4         522.00
         211.87              4         138.09
         127.12              3         255.01
         762.73              8         211.79
         127.12              3         439.45
          21.19              1         205.72
         211.87              4         389.40
         127.12              3         383.25
         444.92              6         389.25
         211.87              4         124.30
         444.92              6         341.53
         127.12              3         210.94
         127.12              3         502.36
         211.87              4         461.51
          63.56              2         308.10
          63.56              2         284.87
         127.12              3         429.51
         211.87              4         289.74
         593.23              7         171.68
         444.92              6         303.97
        1398.33             11         363.88
         444.92              6         280.85
        1652.57             12         296.90
         444.92              6         278.18
         593.23              7         172.83
         127.12              3         196.77
         317.80              5         184.25
         127.12              3         318.32
          63.56              2         297.21
         127.12              3         218.97
         317.80              5         389.78
         127.12              3         376.50
          63.56              2         109.20
         317.80              5         254.13
         317.80              5         288.30
         317.80              5         476.28
         762.73              8         332.58
          63.56              2         481.24
         444.92              6         596.66
         317.80              5         416.64
         127.12              3         434.99
         127.12              3         310.60
         211.87              4         296.40
         317.80              5         264.66
         127.12              3         378.72
         593.23              7         486.97
           0.00              0         106.12
         211.87              4         428.73
         317.80              5         375.04
         127.12              3         493.93
         211.87              4         277.67
         444.92              6         357.37
         127.12              3         698.36
          63.56              2         301.93
         127.12              3         281.18
         444.92              6         312.79
         211.87              4         607.51
         127.12              3         162.35
         317.80              5         195.14
         127.12              3         437.82
         127.12              3         371.53
          63.56              2         385.15
         211.87              4         250.65
          63.56              2         334.76
         317.80              5         406.05
         953.41              9         357.44
         317.80              5         458.83
         127.12              3         471.67
         444.92              6         424.45
         127.12              3         492.38
         211.87              4         395.91
          63.56              2         373.23
         444.92              6         434.01
         762.73              8         328.23
         444.92              6         154.98
         444.92              6         403.02
         444.92              6         173.72
           0.00              0         388.82
         762.73              8         219.23
         127.12              3         289.45
          63.56              2         189.00
         593.23              7         410.12
         127.12              3         243.01
         953.41              9         807.82
         211.87              4         256.67
         593.23              7         504.55
         127.12              3         149.65
          21.19              1         436.61
          63.56              2         463.46
         211.87              4         144.76
         593.23              7         231.44
         211.87              4         199.80
         211.87              4         372.63
          63.56              2         386.17
         444.92              6         440.66
        1165.28             10         281.43
         211.87              4         397.67
         211.87              4         606.23
         127.12              3         287.61
         211.87              4         486.75
         444.92              6         234.87
         317.80              5         362.54
         211.87              4         360.65
         444.92              6         441.57
        1398.33             11         561.71
         127.12              3         308.56
         593.23              7         232.43
          21.19              1         616.20
         762.73              8         203.91
         127.12              3         436.01
         444.92              6         259.36
         127.12              3         641.97
         317.80              5         389.38
         444.92              6         512.90
         317.80              5         442.40
         127.12              3         379.38
         953.41              9         374.03
          63.56              2         214.21
          63.56              2         484.78
         211.87              4         175.58
         211.87              4         256.92
         211.87              4         480.48
         953.41              9         334.22
          63.56              2         177.16
         127.12              3         569.22
         211.87              4         188.27
         127.12              3         598.98
          21.19              1         349.89
         211.87              4         389.25
         953.41              9         492.51
          63.56              2         320.96
         762.73              8         416.76
         127.12              3         432.95
         211.87              4         165.22
          21.19              1         363.61
         317.80              5         587.86
         317.80              5         295.20
         127.12              3         466.88
         444.92              6         259.70
         211.87              4         332.58
         317.80              5         292.42
         317.80              5         429.99
         211.87              4         255.85
          63.56              2         284.15
         444.92              6         233.34
         127.12              3         224.94
         127.12              3         198.55
         211.87              4         251.37
         317.80              5         550.90
           0.00              0         443.48
         211.87              4         245.14
         953.41              9         371.56
         444.92              6         359.61
          63.56              2         488.59
         127.12              3         154.54
         317.80              5         209.48
         317.80              5         177.78
         211.87              4         237.14
         317.80              5         573.34
         762.73              8         152.69
          63.56              2         361.77
          63.56              2         572.73
         127.12              3         375.64
           0.00              0         210.05
          21.19              1         326.59
         211.87              4         295.18
         593.23              7         199.62
        1165.28             10         306.31
        1165.28             10         282.63
         593.23              7         649.86
         127.12              3         458.36
          63.56              2         323.58
         127.12              3         322.75
         317.80              5         623.88
         127.12              3         378.37
         317.80              5         175.30
         317.80              5         295.94
          21.19              1         319.50
         444.92              6         332.89
         211.87              4         175.63
         593.23              7         530.78
         127.12              3         257.92
         211.87              4         465.60
         444.92              6         383.89
          63.56              2         438.88
         127.12              3         335.60
          63.56              2         323.19
          21.19              1         135.13
         317.80              5         143.10
          63.56              2         208.87
          63.56              2         135.68
          63.56              2         669.72
          21.19              1         405.56
         762.73              8         403.18
         317.80              5         402.57
         444.92              6         286.77
          21.19              1         136.38
         211.87              4         124.24
          63.56              2         484.87
         211.87              4         189.13
         127.12              3         388.71
         444.92              6         162.41
          63.56              2         403.98
         444.92              6         231.37
         127.12              3         250.00
         211.87              4         540.21
         444.92              6         366.20
          21.19              1         636.32
         127.12              3         142.24
         127.12              3         408.83
         317.80              5         413.92
          21.19              1         160.34
          63.56              2         234.46
         211.87              4         310.19
         762.73              8         243.93
         593.23              7         456.39
         444.92              6         215.24
          63.56              2         371.21
         593.23              7         374.77
          63.56              2         157.96
          63.56              2         346.56
         762.73              8         427.93
         317.80              5         206.91
          63.56              2         287.83
         211.87              4         306.15
         127.12              3         218.74
           0.00              0         233.16
          21.19              1         426.90
         317.80              5          84.23
         593.23              7         350.53
         211.87              4         202.05
           0.00              0         373.99
         762.73              8         284.68
         953.41              9         285.87
         317.80              5         329.72
         211.87              4         281.71
          63.56              2         300.63
         317.80              5         317.11
         211.87              4         439.32
         211.87              4         146.49
         211.87              4         627.90
         762.73              8         415.60
          63.56              2         310.39
          21.19              1         241.89
         593.23              7         420.37
         211.87              4         248.00
         211.87              4         540.30
         317.80              5         297.36
          21.19              1         353.55
         127.12              3         407.36
         953.41              9         275.35
         444.92              6         372.04
         953.41              9         390.70
          63.56              2         222.29
          63.56              2         521.19
          63.56              2         265.05
         211.87              4         269.08
         593.23              7         279.53
        1165.28             10         219.43
         762.73              8         417.42
         317.80              5         365.63
         211.87              4         353.86
         127.12              3         295.07
         317.80              5         449.24
         127.12              3         469.45
        1165.28             10         482.86
         211.87              4         105.26
         317.80              5         347.52
         444.92              6         477.21
          21.19              1         363.83
           0.00              0         301.89
          63.56              2         211.35
         317.80              5         281.61
         211.87              4         172.32
         211.87              4         577.25
         317.80              5         339.32
         127.12              3         386.79
         444.92              6         323.91
         317.80              5         135.14
         444.92              6         155.16
         762.73              8         340.59
          63.56              2         119.15
        1165.28             10         104.11
        1398.33             11         281.79
         211.87              4         402.20
         127.12              3         460.34
         127.12              3         166.81
         211.87              4         242.26
         317.80              5         457.88
         127.12              3         298.01
         211.87              4         343.79
          21.19              1         259.07
         762.73              8         100.37
         127.12              3         304.77
         444.92              6         480.86
          21.19              1         308.11
         593.23              7         244.01
         317.80              5         504.67
         317.80              5         186.48
          63.56              2         481.04
         593.23              7         313.85
          21.19              1         274.57
          63.56              2         284.09
         444.92              6         457.94
         127.12              3         438.87
         211.87              4         398.77
         127.12              3         610.74
         211.87              4         268.66
         211.87              4         393.96
         211.87              4         223.49
         953.41              9         494.01
         953.41              9         776.98
         953.41              9         218.79
         211.87              4         490.57
          21.19              1         254.41
         211.87              4         175.84
         127.12              3         281.62
         127.12              3         586.73
          21.19              1         340.87
          21.19              1         377.90
          21.19              1         149.23
         444.92              6         245.81
          63.56              2         331.72
          63.56              2         249.68
         211.87              4         235.73
         444.92              6         364.08
         127.12              3         314.60
         444.92              6         345.50
         127.12              3         227.52
         762.73              8         389.20
         317.80              5         277.87
         211.87              4         286.18
         593.23              7         236.28
         127.12              3         417.94
         211.87              4         394.34
          63.56              2         334.54
         127.12              3         336.88
         211.87              4         323.00
          21.19              1         227.16
         317.80              5         176.59
         317.80              5         212.54
         593.23              7         206.37
         317.80              5         400.30
         211.87              4         375.36
         593.23              7         369.89
          63.56              2         440.40
           0.00              0         208.23
          21.19              1         396.39
         317.80              5         238.97
          63.56              2         322.55
          63.56              2         297.14
         317.80              5         277.38
         211.87              4         171.07
          21.19              1         336.04
          63.56              2         333.12
         317.80              5         444.43
         444.92              6         310.88
         444.92              6         460.30
         127.12              3         184.23
         211.87              4         475.36
          63.56              2         409.11
          63.56              2         704.35
         211.87              4         206.85
         211.87              4         468.60
         211.87              4         374.83
          21.19              1         296.75
         211.87              4         292.99
         317.80              5         146.68
         444.92              6         431.99
         317.80              5         293.71
         211.87              4         222.16
         211.87              4         238.50
         444.92              6         238.60
          21.19              1         137.13
         127.12              3         269.42
         211.87              4         262.86
          63.56              2         284.00
          21.19              1         282.53
         127.12              3         217.57
          63.56              2         245.94
        1398.33             11         305.21
         127.12              3         256.91
         127.12              3         216.75
         317.80              5         302.36
         593.23              7         318.77
         317.80              5         316.34
         593.23              7         321.85
         444.92              6         312.00
          21.19              1         523.16
          63.56              2         145.40
          63.56              2         291.98
        1165.28             10         121.07
         317.80              5         592.74
         127.12              3         314.28
         317.80              5         155.28
         211.87              4         262.65
         444.92              6         570.46
         211.87              4         306.39
         762.73              8         370.37
         762.73              8         240.66
         593.23              7         332.63
         127.12              3         234.12
         127.12              3         561.31
         127.12              3         230.13
         317.80              5         485.81
          21.19              1         133.48
           0.00              0         280.00
         317.80              5         365.18
          63.56              2         800.13
         317.80              5         103.10
          63.56              2         628.76
          63.56              2         428.08
         317.80              5         465.49
         317.80              5         694.24
          63.56              2         270.88
         127.12              3         357.62
         317.80              5         277.81
         317.80              5         215.81
          21.19              1         128.15
         127.12              3         502.94
          63.56              2         202.95
         211.87              4         344.56
         444.92              6         441.36
         211.87              4         303.83
         211.87              4         494.19
          63.56              2         579.83
         444.92              6         259.58
         211.87              4         663.69
         317.80              5         179.43
          21.19              1         222.34
         127.12              3         348.73
         444.92              6         215.78
         211.87              4         199.88
         127.12              3         296.43
         127.12              3         321.29
         317.80              5         368.74
         211.87              4         264.13
         127.12              3         445.00
         211.87              4         300.40
         127.12              3         358.32
          21.19              1         296.77
         444.92              6         125.45
         762.73              8         609.55
         211.87              4         444.16
          63.56              2         194.74
          21.19              1         644.97
         317.80              5         189.93
         593.23              7         283.86
         593.23              7         223.98
         127.12              3         269.72
         317.80              5         185.02
          63.56              2         215.76
          21.19              1         228.95
          63.56              2         101.70
         317.80              5         323.66
         444.92              6         307.85
          63.56              2         454.41
         211.87              4         249.00
         762.73              8         162.07
         127.12              3          47.52
          21.19              1         542.90
          63.56              2         470.40
         211.87              4         367.03
         211.87              4         367.39
         593.23              7         222.70
         127.12              3         515.29
          21.19              1         307.00
         211.87              4         121.51
         593.23              7         400.04
          63.56              2         355.44
           0.00              0         348.99
          63.56              2         439.41
          63.56              2         370.59
         317.80              5         143.76
        1928.00             13         512.32
         444.92              6         337.60
         211.87              4         294.03
        1165.28             10         319.25
         317.80              5         367.48
         444.92              6         268.89
         444.92              6         315.97
         444.92              6         475.16
          63.56              2         299.89
         211.87              4         218.20
         317.80              5         568.98
         211.87              4         490.50
         317.80              5         331.14
        1398.33             11         438.61
          63.56              2         352.84
         317.80              5         227.14
         593.23              7         222.39
         444.92              6         172.44
         317.80              5         378.50
         762.73              8         538.65
          21.19              1         190.20
         127.12              3         481.92
        1165.28             10         689.63
         127.12              3         255.52
         444.92              6         318.20
         317.80              5         399.94
         127.12              3         336.15
         127.12              3         437.52
         593.23              7         461.88
         211.87              4         203.98
         317.80              5         173.63
         444.92              6         138.81
        1165.28             10         184.77
         953.41              9         172.70
        1165.28             10         414.05
         593.23              7         230.42
         127.12              3         204.65
         762.73              8         342.86
         211.87              4         301.68
         317.80              5         237.59
         127.12              3         370.60
         593.23              7         284.45
         127.12              3         369.53
         444.92              6         213.63
          63.56              2         166.64
         444.92              6         387.72
         317.80              5         666.82
          21.19              1         221.16
          21.19              1         204.11
         211.87              4         293.32
         127.12              3         644.88
          21.19              1         367.14
          63.56              2         117.94
         211.87              4         316.98
          63.56              2         546.00
         444.92              6         298.01
         211.87              4         401.77
          21.19              1         216.00
         211.87              4         239.60
         127.12              3         197.64
         211.87              4         416.38
          63.56              2         420.39
         211.87              4         240.23
         211.87              4         136.87
         317.80              5         273.67
          21.19              1         361.29
         593.23              7         149.15
          63.56              2         180.41
         317.80              5         378.13
         317.80              5         146.38
          21.19              1         260.38
         211.87              4         396.88
        1165.28             10         212.78
          21.19              1         479.88
         593.23              7         271.88
         593.23              7         175.90
          21.19              1         415.71
          63.56              2         230.69
         127.12              3         587.74
         444.92              6         437.83
          63.56              2         180.51
         127.12              3         387.58
         127.12              3         251.06
         127.12              3         453.73
          21.19              1         238.82
         211.87              4         355.86
         444.92              6         177.47
         317.80              5         215.27
         444.92              6         364.95
         317.80              5         392.65
         211.87              4         439.81
         762.73              8         143.47
         211.87              4         346.90
         317.80              5         329.67
         762.73              8         401.18
         127.12              3         264.90
         211.87              4         300.81
         211.87              4         533.05
          21.19              1         244.51
         211.87              4         419.15
         444.92              6         425.22
         444.92              6         362.50
         953.41              9         214.22
         317.80              5         317.34
         127.12              3         376.83
         444.92              6         398.03
         593.23              7         441.32
         211.87              4         195.40
         211.87              4         217.72
          21.19              1         351.24
         211.87              4         550.54
           0.00              0         352.12
          63.56              2         512.77
        1398.33             11         188.15
         211.87              4         381.12
         317.80              5         373.60
         211.87              4         156.81
         211.87              4         692.01
         127.12              3         198.60
         127.12              3         117.69
          63.56              2         479.86
         953.41              9         251.51
         317.80              5         471.42
           0.00              0         129.97
          63.56              2         238.85
         211.87              4         280.81
         211.87              4         199.43
         444.92              6         180.74
         593.23              7         221.04
         211.87              4         237.04
          21.19              1         409.60
         953.41              9         229.30
           0.00              0         470.04
          63.56              2         201.95
         317.80              5         359.04
         211.87              4         435.79
          21.19              1         173.87
         127.12              3         185.10
          63.56              2         514.85
         211.87              4         174.81
         127.12              3         407.94
         317.80              5         297.48
         317.80              5         480.38
         211.87              4         364.09
         211.87              4         280.76
         593.23              7         424.63
         953.41              9         297.86
           0.00              0         267.85
          21.19              1         374.38
         211.87              4         170.76
         127.12              3         275.79
         444.92              6         253.60
          63.56              2         317.10
          21.19              1         364.91
          21.19              1         666.93
           0.00              0         602.38
         211.87              4         633.63
          21.19              1         303.86
          21.19              1         295.18
         762.73              8         643.44
         211.87              4         305.55
         317.80              5         395.65
         444.92              6         228.66
         593.23              7         220.67
         211.87              4         502.06
          63.56              2         144.01
           0.00              0         461.76
          63.56              2         393.85
          63.56              2         411.60
          63.56              2         488.34
         127.12              3         201.80
         211.87              4         230.13
          21.19              1         413.91
          63.56              2         361.60
          63.56              2         346.58
         127.12              3         431.97
          63.56              2         390.30
         762.73              8         291.32
          63.56              2         236.58
          63.56              2         237.06
         317.80              5         316.87
        1652.57             12         367.93
         317.80              5         494.26
          63.56              2         319.02
         211.87              4         408.44
          63.56              2         147.43
         127.12              3         255.39
         444.92              6         283.15
         211.87              4         121.22
         211.87              4         240.32
         444.92              6         496.57
         762.73              8         363.45
         211.87              4         620.19
         127.12              3         164.52
         593.23              7         410.46
         127.12              3         176.93
         317.80              5         412.61
         211.87              4         259.82
         211.87              4         275.72
         211.87              4         477.74
          63.56              2         405.75
         127.12              3         494.15
           0.00              0         545.97
         211.87              4         571.99
         211.87              4         240.31
         127.12              3         497.53
         593.23              7         312.67
        1398.33             11         163.15
          63.56              2         244.38
         211.87              4         203.75
         127.12              3         295.62
          63.56              2         220.46
         953.41              9         216.57
         211.87              4         286.15
         317.80              5         271.17
         762.73              8         284.57
         127.12              3         345.71
          63.56              2         197.06
        1165.28             10         186.77
          63.56              2         313.71
         127.12              3         381.84
           0.00              0         330.37
          21.19              1         354.86
          21.19              1         271.64
         762.73              8         393.02
         211.87              4         317.61
         127.12              3         120.58
         211.87              4         238.46
          21.19              1         112.08
         317.80              5         172.12
          63.56              2         287.51
         593.23              7         187.15
         127.12              3         403.40
         317.80              5         283.36
         211.87              4         365.16
         127.12              3         362.43
         211.87              4         531.55
         127.12              3         312.72
        1165.28             10         119.71
         762.73              8         489.41
          21.19              1         108.72
         127.12              3         457.21
         127.12              3         604.33
         444.92              6         202.92
         127.12              3         159.74
         127.12              3         420.19
          63.56              2         312.04
          63.56              2         182.32
          63.56              2         166.64
          21.19              1         264.64
          63.56              2         338.66
          63.56              2         440.74
          63.56              2         482.58
           0.00              0         290.91
         444.92              6         289.24
         444.92              6         600.16
          63.56              2         241.26
          63.56              2         257.30
         211.87              4         434.72
         211.87              4         192.78
         211.87              4         347.47
         127.12              3         308.42
         593.23              7         280.75
          63.56              2         312.04
         593.23              7         607.90
          63.56              2         253.43
         211.87              4         179.59
           0.00              0         388.42
         127.12              3         480.03
          63.56              2         220.56
         211.87              4         319.05
         317.80              5         274.05
        1928.00             13         135.80
         444.92              6         249.66
         762.73              8         209.64
          21.19              1         419.67
          21.19              1         435.26
         211.87              4         360.53
         211.87              4         480.88
          21.19              1         331.03
         127.12              3         639.81
         211.87              4         134.30
         211.87              4         292.15
         953.41              9         568.24
         444.92              6         415.11
         444.92              6         207.13
          63.56              2         528.02
         444.92              6         211.62
        1398.33             11         630.19
         593.23              7         659.04
         593.23              7         287.97
         593.23              7         259.50
         211.87              4          94.60
         127.12              3         322.37
          63.56              2         116.38
         211.87              4         252.55
         317.80              5         235.45
         762.73              8         264.33
         127.12              3         560.22
         593.23              7         262.26
          21.19              1         316.66
          63.56              2         123.99
          63.56              2         168.51
         211.87              4         361.43
         444.92              6         425.89
         211.87              4         244.17
         211.87              4         258.91
         593.23              7         358.61
         211.87              4         295.69
         444.92              6         308.07
         593.23              7         228.39
         211.87              4         138.32
         211.87              4         248.80
         127.12              3         301.77
         211.87              4         559.39
          63.56              2         348.55
         317.80              5         252.65
         127.12              3         298.91
         444.92              6         261.52
         127.12              3         581.81
         317.80              5         263.06
         211.87              4         530.29
         211.87              4         299.80
         444.92              6         217.25
         953.41              9         438.98
         211.87              4         258.45
          63.56              2         362.36
          63.56              2         197.47
         211.87              4         419.21
