 #No Constraint           #J=6              #              #
 #Erot(HCl)cm-1             #J    #Speed(m/s)
         405.75              6         234.65
         479.57              6         107.65
         346.38              6         197.58
         564.59              6         244.83
         425.25              6         411.63
         387.63              6         138.73
         444.30              6         390.01
         450.07              6         425.75
         528.89              6         270.78
         502.79              6         264.95
         362.92              6         216.26
         350.80              6         224.21
         347.56              6         105.63
         394.24              6         330.95
         500.73              6         236.30
         480.85              6         497.69
         528.20              6         720.19
         427.02              6         310.30
         361.32              6         267.04
         401.63              6         367.68
         391.72              6         176.31
         398.91              6         472.85
         489.59              6         682.44
         419.78              6         601.66
         477.25              6         111.89
         418.75              6         476.73
         382.53              6         339.89
         393.72              6         198.68
         403.22              6         194.31
         388.79              6         220.61
         404.19              6         224.75
         443.47              6         385.07
         365.99              6         240.79
         434.61              6         364.23
         340.52              6         684.48
         412.74              6         262.18
         442.44              6         250.30
         428.70              6         129.31
         390.06              6         203.09
         335.24              6         105.83
         495.06              6         252.49
         429.98              6         238.79
         492.51              6         224.12
         424.70              6         451.72
         355.37              6         261.59
         494.35              6         292.22
         441.05              6         423.25
         362.35              6         288.35
         399.16              6         378.08
         342.15              6         515.45
         419.79              6         341.15
         473.40              6         108.65
         367.61              6         295.77
         339.67              6         215.34
         458.71              6         279.16
         458.65              6         595.95
         499.50              6         176.22
         365.38              6         382.06
         394.10              6         132.28
         439.67              6         242.42
         363.97              6         302.02
         408.16              6         598.01
         457.76              6         346.29
         473.63              6         358.81
         374.46              6         274.38
         457.21              6         207.42
         505.07              6         265.60
         562.69              6         138.20
         438.78              6         217.17
         499.88              6         288.79
         433.80              6         344.14
         377.57              6         207.70
         487.25              6         196.61
         487.40              6         317.03
         453.53              6         330.88
         471.82              6         277.73
         442.83              6         207.77
         392.24              6         557.48
         377.18              6         328.75
         509.39              6         254.02
         435.44              6         355.62
         365.87              6         488.61
         451.77              6         480.31
         457.95              6         280.64
         443.65              6         421.69
         302.87              6         157.63
         404.70              6         100.75
         396.75              6         426.04
         378.25              6         139.78
         433.25              6         186.90
         469.29              6         257.82
         436.25              6         227.94
         550.32              6         202.94
         428.40              6         357.70
         447.16              6         152.84
         402.27              6         305.17
         466.36              6         247.56
         334.62              6         437.61
         431.46              6         364.31
         441.64              6         317.89
         416.03              6         165.86
         425.52              6         409.99
         371.24              6         143.57
         381.27              6         310.63
         371.47              6         248.45
         547.48              6         172.66
         360.53              6         215.74
         391.95              6         129.76
         529.10              6         176.83
         410.34              6         170.40
         381.39              6         416.22
         338.14              6         558.51
         403.44              6         240.02
         338.81              6         267.00
         395.44              6         332.29
         381.58              6         163.60
         425.53              6         316.62
         344.70              6         339.75
         393.87              6         161.61
         405.28              6         259.45
         447.76              6         346.03
         503.83              6         467.08
         368.90              6         431.01
         317.08              6         129.51
         363.93              6         249.28
         393.73              6         518.22
         515.06              6         214.80
         365.28              6         373.82
         386.11              6         185.30
         423.03              6         357.64
         375.01              6         371.06
         454.06              6         300.24
         448.38              6         215.83
         403.58              6         303.49
         403.65              6         201.74
         358.65              6         569.23
         353.84              6         186.60
         329.22              6         234.77
         425.65              6         290.09
         416.36              6         398.34
         398.30              6         689.46
         428.22              6         283.24
         455.40              6         268.79
         385.46              6         229.51
         488.20              6         392.95
         450.55              6         407.05
         417.05              6         378.51
         426.16              6         197.75
         398.34              6         295.02
         504.04              6         510.73
         456.74              6         679.00
         385.71              6         525.59
         295.90              6         371.83
         354.91              6         696.44
         376.30              6         123.12
         437.01              6         295.89
         377.68              6         268.37
         503.66              6         189.46
         390.51              6         494.68
         373.12              6         418.98
         482.32              6         319.81
         499.34              6         399.87
         512.41              6         427.56
         489.09              6         380.48
         416.95              6         424.77
         478.50              6         251.39
         475.74              6         237.25
         417.44              6         701.50
         423.38              6         522.27
         403.69              6         564.04
         364.55              6         265.76
         478.06              6          87.87
         365.69              6         297.48
         432.11              6          96.84
         449.88              6         432.60
         385.36              6          96.84
         331.11              6         173.90
         397.78              6         194.90
         369.35              6         306.16
         442.78              6         387.58
         382.28              6         217.75
         366.60              6         406.58
         398.03              6         243.06
         481.26              6         215.25
         422.04              6         238.53
         328.76              6         160.49
         443.03              6         245.48
         476.44              6         147.23
         340.94              6         267.22
         450.25              6         185.53
         433.44              6         547.37
         443.90              6         359.01
         587.28              6         491.12
         375.37              6         300.81
         453.57              6         572.89
         494.32              6         337.24
         439.89              6         555.62
         460.58              6         535.79
         448.33              6         137.59
         454.20              6         322.42
         436.58              6         366.79
         368.32              6         197.85
         380.42              6         371.32
         524.57              6         399.57
         468.69              6         251.54
         495.84              6         206.03
         406.84              6         357.80
         349.79              6         353.46
         440.76              6         279.23
         433.14              6         191.20
         419.15              6         133.78
         414.56              6         241.17
         511.60              6         327.91
         418.52              6         245.97
         578.48              6         522.11
         390.67              6         297.86
         406.05              6         175.04
         362.26              6         327.06
         537.37              6         419.93
         442.48              6         206.06
         447.56              6         318.80
         448.42              6         211.04
         456.70              6         210.94
         487.85              6         372.02
         548.18              6         391.84
         440.37              6         304.10
         463.56              6         251.99
         343.42              6         142.21
         401.02              6         348.27
         383.13              6         517.19
         370.57              6         452.86
         408.56              6         220.47
         473.72              6         245.36
         387.55              6         452.90
         287.90              6         184.89
         455.72              6         395.14
         355.63              6         329.79
         491.93              6         387.51
         359.36              6         215.62
         539.79              6         163.92
         414.34              6         521.28
         371.35              6         335.29
         378.78              6         238.43
         375.23              6         151.58
         436.04              6         460.96
         364.60              6         187.36
         409.85              6         292.31
         352.79              6         219.72
         456.20              6         303.98
         491.93              6         209.90
         399.57              6         510.24
         396.87              6         166.58
         375.16              6         308.19
         345.78              6         171.19
         411.38              6         400.17
         383.60              6          90.46
         461.19              6         372.23
         324.18              6         211.85
         550.90              6         537.72
         337.69              6         289.73
         366.29              6         260.36
         409.40              6         509.12
         417.00              6         291.57
         569.76              6         399.29
         531.62              6         361.19
         396.71              6         172.06
         517.17              6         354.84
         419.92              6         231.40
         444.99              6         116.77
         565.32              6         462.68
         363.15              6         188.63
         468.79              6         114.49
         389.04              6         371.34
         478.45              6         334.72
         409.88              6         203.91
         392.78              6         182.75
         452.10              6         232.23
         436.69              6         240.28
         411.36              6         276.87
         447.38              6         243.37
         596.86              6         378.92
         379.00              6         251.60
         350.62              6         337.96
         418.42              6         262.07
         606.48              6         387.19
         417.31              6         497.48
         423.34              6         209.30
         357.71              6         312.56
         522.45              6         471.77
         366.32              6         253.10
         481.76              6         228.74
         511.08              6         572.84
         403.01              6         498.80
         400.40              6         345.33
         330.30              6         312.44
         432.61              6         286.07
         364.97              6         309.03
         378.66              6         313.46
         421.06              6         500.30
         349.91              6         427.02
         379.54              6         234.36
         356.31              6         133.80
         527.33              6         148.06
         534.50              6         469.55
         379.02              6         408.44
         484.97              6         466.42
         474.13              6         191.10
         418.64              6         462.29
         549.57              6         580.96
         427.16              6         176.49
         363.44              6         366.76
         516.11              6         333.16
         333.47              6         198.35
         466.01              6         276.84
         486.31              6         461.55
         383.91              6         388.86
         413.79              6         441.78
         393.87              6         257.27
         422.19              6         241.05
         387.26              6         408.57
         372.44              6         309.03
         410.95              6         212.69
         379.11              6         294.85
         409.76              6         309.19
         493.03              6         403.44
         450.87              6         465.45
         399.06              6         143.40
         587.93              6         357.19
         420.69              6         316.75
         479.26              6         387.76
         368.27              6         243.15
         517.77              6         306.75
         399.42              6         327.14
         475.01              6         410.67
         450.37              6         261.95
         441.94              6         153.70
         337.32              6         251.43
         414.06              6         565.64
         404.15              6         193.88
         400.32              6         226.08
         353.88              6         255.52
         383.53              6         228.62
         406.05              6         217.77
         334.42              6         298.20
         481.36              6         142.63
         511.28              6         158.46
         434.39              6         186.09
         332.25              6         548.19
         410.66              6         290.55
         429.47              6         234.85
         362.93              6         263.46
         388.50              6         345.99
         465.13              6         357.84
         459.96              6         315.40
         487.93              6         470.81
         437.80              6         287.11
         529.69              6         507.76
         458.84              6         165.90
         472.38              6         420.07
         451.06              6         326.33
         491.14              6         688.23
         511.67              6         302.58
         408.13              6         486.74
         423.63              6         216.32
         400.43              6         171.19
         472.08              6         290.73
         344.88              6         367.03
         410.70              6         102.71
         415.23              6         219.32
         393.89              6         385.02
         361.77              6         388.56
         448.82              6         649.61
         490.92              6         254.60
         423.09              6         210.93
         488.06              6         416.26
         462.38              6         138.26
         431.77              6         171.21
         400.25              6         350.07
         314.20              6         143.18
         409.68              6         180.61
         430.73              6         328.34
         441.71              6         290.15
         480.86              6         117.53
         408.33              6         273.70
         491.32              6         212.38
         457.45              6         411.92
         381.40              6         329.18
         422.71              6         189.11
         372.06              6         229.53
         468.55              6         373.92
         401.32              6         283.01
         432.62              6         156.92
         404.72              6         158.95
         356.45              6         237.05
         469.54              6         244.77
         394.89              6         263.85
         440.97              6         361.53
         365.67              6         351.90
         337.92              6         371.74
         400.51              6         375.09
         489.17              6         238.61
         389.49              6         249.77
         411.13              6         279.81
         476.65              6         349.44
         440.93              6         213.60
         379.40              6         274.35
         365.77              6         109.68
         431.06              6         450.15
         430.38              6         512.88
         381.10              6         406.08
         503.35              6         406.05
         426.79              6         335.23
         450.09              6         458.21
         532.40              6         252.61
         368.41              6         592.74
         490.17              6         593.65
         352.63              6         205.35
         473.49              6         355.37
         359.63              6         157.84
         568.00              6         165.30
         372.42              6         379.17
         371.03              6         549.38
         636.52              6         201.78
         495.56              6         366.86
         477.16              6         279.71
         353.19              6         409.67
         414.24              6         217.79
         337.03              6         219.52
         587.11              6         340.14
         398.46              6         309.09
         523.97              6         457.67
         409.71              6         420.31
         382.84              6         333.48
         504.21              6         147.67
         403.51              6         340.68
         312.91              6         357.11
         418.32              6         423.94
         387.64              6         188.85
         347.79              6         430.28
         466.53              6         728.41
         421.98              6         185.90
         402.45              6         327.02
